Year,Team,Assist_Ratio,Pythagorean_Winning_Percentage,Efficiency_Differential,Defensive_Rebounding_Percentage,Possessions_game,Possessions_opp_game,Offensive_Rebounding_Percentage,Pace,Play_Percentage,Turnover_Ratio,Pace_Average,Pace_Differential,Possessions_Differential,Rank,W/L%,MOV/A,ORtg/A,DRtg/A,NRtg/A,Position
1990,Portland Trail Blazers,17.098389789434005,0.7183549086782376,-4.650000000000006,0.7068181818181819,102.38592,102.54719999999999,0.3650442477876106,101.45203960396039,0.4739130434782609,11.107221713608704,97.2333195381122,4.2187200658481885,-0.16127999999999076,3,0.72,6.48,111.09,104.72,6.37,2
1990,San Antonio Spurs,17.614136765249015,0.6346966081457645,-7.820000000000007,0.6879271070615034,97.72416,97.68959999999998,0.34216867469879514,97.46322194513715,0.46825396825396826,12.14523139861928,97.2333195381122,0.22990240702495157,0.03456000000001325,7,0.6829999999999999,3.58,108.42,104.81,3.61,4
1990,Utah Jazz,19.57486297595917,0.6810832326352386,-8.319999999999993,0.6947608200455581,95.35872000000002,95.57375999999998,0.30051813471502586,94.75557320099254,0.47209302325581387,12.469912710611027,97.2333195381122,-2.4777463371196546,-0.21503999999995926,5,0.6709999999999999,4.82,111.23,106.32,4.91,5
1991,Atlanta Hawks,16.2794033275961,0.5301281253755005,9.489999999999995,0.6908665105386417,97.5744,97.52448,0.33114035087719296,97.18499626400997,0.4636363636363636,10.757314974182444,96.76804999820982,0.41694626580014926,0.049920000000000186,13,0.524,0.72,111.28,110.48,0.8,5
1991,Boston Celtics,18.63450855912028,0.7071174326527502,8.39,0.6940928270042194,97.47456,98.47296,0.3308457711442786,97.36522732919255,0.4966960352422907,11.40743679854892,96.76804999820982,0.5971773309827313,-0.9984000000000037,5,0.6829999999999999,5.21,112.78,107.59,5.19,4
1991,Chicago Bulls,19.339865910263022,0.8035193806033012,6.450000000000003,0.6875,94.66368,94.96703999999998,0.34653465346534656,94.46113075965131,0.5074455899198166,10.314595152140278,96.76804999820982,-2.306919238558507,-0.30335999999998364,1,0.7440000000000001,8.57,114.92,105.98,8.94,1
1991,Detroit Pistons,16.8454449312585,0.634860175755531,3.480000000000004,0.7102137767220903,91.56479999999999,91.5456,0.3466981132075472,90.98653416149067,0.46706586826347307,10.877776099108628,96.76804999820982,-5.7815158367191515,0.019199999999997885,9,0.61,3.07,108.45,105.2,3.24,3
1991,Golden State Warriors,16.43328638108653,0.5567501333703836,3.4499999999999886,0.6400911161731206,103.13087999999999,103.20384,0.31050228310502287,102.52656894409938,0.4697624190064795,11.46187201369901,96.76804999820982,5.758518945889563,-0.07296000000000902,11,0.537,1.72,112.44,110.79,1.65,4
1991,Houston Rockets,16.45483431684067,0.6342082148896058,2.4199999999999875,0.6695842450765864,98.20032,98.47296,0.3436807095343681,97.48365799256506,0.4585635359116022,12.128347707671358,96.76804999820982,0.7156079943552385,-0.27263999999999555,8,0.634,3.27,107.64,104.37,3.27,5
1991,Indiana Pacers,18.773643498390832,0.4852589491624288,1.5700000000000074,0.6636155606407322,98.58047999999998,98.95296,0.3054187192118227,98.15326211180124,0.47091722595078306,11.64530517757326,96.76804999820982,1.3852121135914217,-0.37248000000002435,14,0.5,-0.38,112.41,112.81,-0.4,5
