PLAYER_ID, PLAYER_NAME, TEAM_ID, TEAM_ABBREVIATION, AGE, G, MIN, CONTESTED_SHOTS, CONTESTED_SHOTS_2PT, CONTESTED_SHOTS_3PT, CHARGES_DRAWN, DEFLECTIONS, LOOSE_BALLS_RECOVERED, BOX_OUTS
203200, Justin Holiday, 1610612741, CHI, 27.0, 53, 15.0, 0.02, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0
1626159, Justise Winslow, 1610612748, MIA, 20.0, 78, 29.0, 0.06, 0.04, 0.03, 0.0, 0.01, 0.03, 0.0
203994, Jusuf Nurkic, 1610612743, DEN, 21.0, 32, 17.0, None, None, None, None, None, None, None
203909, KJ McDaniels, 1610612745, HOU, 23.0, 37, 6.0, 0.24, 0.22, 0.03, 0.0, 0.03, 0.05, 0.0
1626157, Karl-Anthony Towns, 1610612750, MIN, 20.0, 82, 32.0, 0.18, 0.13, 0.05, 0.0, 0.01, 0.01, 0.0
202695, Kawhi Leonard, 1610612759, SAS, 25.0, 72, 33.0, None, None, None, None, None, None, None
203951, Keith Appling, 1610612753, ORL, 24.0, 5, 5.0, None, None, None, None, None, None, None
203482, Kelly Olynyk, 1610612738, BOS, 25.0, 69, 20.0, None, None, None, None, None, None, None
1626162, Kelly Oubre Jr., 1610612764, WAS, 20.0, 63, 11.0, None, None, None, None, None, None, None
202689, Kemba Walker, 1610612766, CHA, 26.0, 81, 36.0, None, None, None, None, None, None, None
203088, Kendall Marshall, 1610612755, PHI, 24.0, 30, 13.0, None, None, None, None, None, None, None
2570, Kendrick Perkins, 1610612740, NOP, 31.0, 37, 15.0, 0.11, 0.11, 0.0, 0.0, 0.0, 0.0, 0.0
202702, Kenneth Faried, 1610612743, DEN, 26.0, 67, 25.0, 0.06, 0.06, 0.0, 0.0, 0.0, 0.0, 0.0
203145, Kent Bazemore, 1610612737, ATL, 26.0, 75, 28.0, 0.2, 0.12, 0.08, 0.0, 0.12, 0.03, 0.0
203484, Kentavious Caldwell-Pope, 1610612765, DET, 23.0, 76, 37.0, None, None, None, None, None, None, None
201142, Kevin Durant, 1610612760, OKC, 27.0, 72, 36.0, None, None, None, None, None, None, None
708, Kevin Garnett, 1610612750, MIN, 40.0, 38, 15.0, None, None, None, None, None, None, None
201567, Kevin Love, 1610612739, CLE, 27.0, 77, 31.0, 0.09, 0.08, 0.01, 0.0, 0.0, 0.0, 0.0
2755, Kevin Martin, 1610612759, SAS, 33.0, 55, 20.0, None, None, None, None, None, None, None
202338, Kevin Seraphin, 1610612752, NYK, 26.0, 48, 11.0, None, None, None, None, None, None, None
1626172, Kevon Looney, 1610612744, GSW, 20.0, 5, 4.0, None, None, None, None, None, None, None
203114, Khris Middleton, 1610612749, MIL, 24.0, 79, 36.0, None, None, None, None, None, None, None
2550, Kirk Hinrich, 1610612737, ATL, 35.0, 46, 14.0, 0.28, 0.15, 0.13, 0.0, 0.04, 0.0, 0.0
202691, Klay Thompson, 1610612744, GSW, 26.0, 80, 33.0, 0.23, 0.16, 0.06, 0.0, 0.03, 0.01, 0.0
977, Kobe Bryant, 1610612747, LAL, 37.0, 66, 28.0, None, None, None, None, None, None, None
201585, Kosta Koufos, 1610612758, SAC, 27.0, 78, 19.0, None, None, None, None, None, None, None
203123, Kostas Papanikolaou, 1610612743, DEN, 25.0, 26, 11.0, None, None, None, None, None, None, None
2743, Kris Humphries, 1610612737, ATL, 31.0, 53, 16.0, None, None, None, None, None, None, None
204001, Kristaps Porzingis, 1610612752, NYK, 20.0, 72, 28.0, 0.17, 0.13, 0.04, 0.0, 0.0, 0.01, 0.0
203937, Kyle Anderson, 1610612759, SAS, 22.0, 78, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0
2594, Kyle Korver, 1610612737, ATL, 35.0, 80, 30.0, 0.16, 0.1, 0.06, 0.0, 0.03, 0.01, 0.0
200768, Kyle Lowry, 1610612761, TOR, 30.0, 77, 37.0, None, None, None, None, None, None, None
203124, Kyle O'Quinn, 1610612752, NYK, 26.0, 65, 12.0, 0.02, 0.02, 0.0, 0.0, 0.02, 0.0, 0.0
202713, Kyle Singler, 1610612760, OKC, 28.0, 68, 14.0, None, None, None, None, None, None, None
202681, Kyrie Irving, 1610612739, CLE, 24.0, 53, 31.0, 0.08, 0.04, 0.04, 0.0, 0.0, 0.0, 0.0
200746, LaMarcus Aldridge, 1610612759, SAS, 30.0, 74, 31.0, 0.07, 0.05, 0.01, 0.0, 0.01, 0.0, 0.0
203934, Lamar Patterson, 1610612737, ATL, 24.0, 35, 11.0, 0.06, 0.03, 0.03, 0.0, 0.03, 0.0, 0.0
202362, Lance Stephenson, 1610612763, MEM, 25.0, 69, 20.0, None, None, None, None, None, None, None
202498, Lance Thomas, 1610612752, NYK, 28.0, 59, 22.0, 0.07, 0.07, 0.0, 0.0, 0.02, 0.05, 0.0
204038, Langston Galloway, 1610612752, NYK, 24.0, 82, 25.0, 0.1, 0.05, 0.05, 0.0, 0.0, 0.0, 0.0
1626204, Larry Nance Jr., 1610612747, LAL, 23.0, 63, 20.0, None, None, None, None, None, None, None
202730, Lavoy Allen, 1610612754, IND, 27.0, 79, 20.0, None, None, None, None, None, None, None
2544, LeBron James, 1610612739, CLE, 31.0, 76, 36.0, None, None, None, None, None, None, None
2571, Leandro Barbosa, 1610612744, GSW, 33.0, 68, 16.0, 0.01, 0.01, 0.0, 0.0, 0.03, 0.06, 0.0
203485, Lorenzo Brown, 1610612765, DET, 25.0, 8, 8.0, None, None, None, None, None, None, None
200811, Lou Amundson, 1610612752, NYK, 33.0, 29, 7.0, None, None, None, None, None, None, None
101150, Lou Williams, 1610612747, LAL, 29.0, 67, 28.0, None, None, None, None, None, None, None
201601, Luc Mbah a Moute, 1610612746, LAC, 29.0, 75, 17.0, 0.03, 0.01, 0.01, 0.0, 0.01, 0.0, 0.0
203512, Lucas Nogueira, 1610612761, TOR, 23.0, 29, 8.0, None, None, None, None, None, None, None
1626242, Luis Montero, 1610612757, POR, 23.0, 12, 4.0, None, None, None, None, None, None, None
2449, Luis Scola, 1610612761, TOR, 36.0, 76, 22.0, None, None, None, None, None, None, None
202337, Luke Babbitt, 1610612740, NOP, 27.0, 47, 18.0, None, None, None, None, None, None, None
2736, Luol Deng, 1610612748, MIA, 31.0, 74, 32.0, 0.08, 0.04, 0.04, 0.0, 0.01, 0.0, 0.0
1938, Manu Ginobili, 1610612759, SAS, 38.0, 58, 20.0, None, None, None, None, None, None, None
201188, Marc Gasol, 1610612763, MEM, 31.0, 52, 34.0, None, None, None, None, None, None, None
1626273, Marcelo Huertas, 1610612747, LAL, 33.0, 53, 16.0, None, None, None, None, None, None, None
101162, Marcin Gortat, 1610612764, WAS, 32.0, 75, 30.0, None, None, None, None, None, None, None
201158, Marco Belinelli, 1610612758, SAC, 30.0, 68, 25.0, None, None, None, None, None, None, None
202694, Marcus Morris, 1610612765, DET, 26.0, 80, 36.0, None, None, None, None, None, None, None
203935, Marcus Smart, 1610612738, BOS, 22.0, 61, 27.0, None, None, None, None, None, None, None
201977, Marcus Thornton, 1610612764, WAS, 29.0, 61, 18.0, None, None, None, None, None, None, None
201596, Mario Chalmers, 1610612748, MIA, 30.0, 61, 23.0, None, None, None, None, None, None, None
1626209, Mario Hezonja, 1610612753, ORL, 21.0, 79, 18.0, 0.05, 0.03, 0.03, 0.0, 0.0, 0.0, 0.0
203900, Markel Brown, 1610612751, BKN, 24.0, 62, 16.0, None, None, None, None, None, None, None
202693, Markieff Morris, 1610612764, WAS, 26.0, 64, 25.0, None, None, None, None, None, None, None
201578, Marreese Speights, 1610612744, GSW, 28.0, 72, 12.0, 0.21, 0.17, 0.04, 0.01, 0.0, 0.0, 0.0
101107, Marvin Williams, 1610612766, CHA, 30.0, 81, 29.0, None, None, None, None, None, None, None
203486, Mason Plumlee, 1610612757, POR, 26.0, 82, 25.0, None, None, None, None, None, None, None
2440, Matt Barnes, 1610612763, MEM, 36.0, 76, 29.0, None, None, None, None, None, None, None
2588, Matt Bonner, 1610612759, SAS, 36.0, 30, 7.0, None, None, None, None, None, None, None
203521, Matthew Dellavedova, 1610612739, CLE, 25.0, 76, 25.0, 0.07, 0.04, 0.03, 0.0, 0.01, 0.0, 0.0
203090, Maurice Harkless, 1610612757, POR, 23.0, 78, 19.0, None, None, None, None, None, None, None
1897, Metta World Peace, 1610612747, LAL, 36.0, 35, 17.0, None, None, None, None, None, None, None
203086, Meyers Leonard, 1610612757, POR, 24.0, 61, 22.0, None, None, None, None, None, None, None
201563, Michael Beasley, 1610612745, HOU, 27.0, 20, 18.0, 0.3, 0.1, 0.2, 0.0, 0.05, 0.05, 0.0
203487, Michael Carter-Williams, 1610612749, MIL, 24.0, 54, 31.0, None, None, None, None, None, None, None
203077, Michael Kidd-Gilchrist, 1610612766, CHA, 22.0, 7, 29.0, None, None, None, None, None, None, None
201144, Mike Conley, 1610612763, MEM, 28.0, 56, 31.0, None, None, None, None, None, None, None
2399, Mike Dunleavy, 1610612741, CHI, 35.0, 31, 23.0, None, None, None, None, None, None, None
2034, Mike Miller, 1610612743, DEN, 36.0, 47, 8.0, None, None, None, None, None, None, None
203488, Mike Muscala, 1610612737, ATL, 24.0, 60, 9.0, 0.05, 0.03, 0.02, 0.0, 0.0, 0.0, 0.0
203118, Mike Scott, 1610612737, ATL, 27.0, 75, 15.0, 0.08, 0.04, 0.04, 0.0, 0.01, 0.01, 0.0
203101, Miles Plumlee, 1610612749, MIL, 27.0, 61, 14.0, None, None, None, None, None, None, None
203141, Mirza Teletovic, 1610612756, PHX, 30.0, 79, 21.0, None, None, None, None, None, None, None
203956, Mitch McGary, 1610612760, OKC, 24.0, 20, 4.0, None, None, None, None, None, None, None
2590, Mo Williams, 1610612739, CLE, 33.0, 41, 18.0, None, None, None, None, None, None, None
101145, Monta Ellis, 1610612754, IND, 30.0, 81, 34.0, None, None, None, None, None, None, None
1626149, Montrezl Harrell, 1610612745, HOU, 22.0, 39, 10.0, None, None, None, None, None, None, None
1626167, Myles Turner, 1610612754, IND, 20.0, 60, 23.0, None, None, None, None, None, None, None
101126, Nate Robinson, 1610612740, NOP, 32.0, 2, 12.0, 4.5, 2.5, 2.0, 0.0, 1.0, 0.0, 0.0
1737, Nazr Mohammed, 1610612760, OKC, 38.0, 5, 4.0, None, None, None, None, None, None, None
202357, Nemanja Bjelica, 1610612750, MIN, 28.0, 60, 18.0, 0.08, 0.07, 0.02, 0.0, 0.05, 0.02, 0.0
2403, Nene, 1610612764, WAS, 33.0, 57, 19.0, None, None, None, None, None, None, None
203457, Nerlens Noel, 1610612755, PHI, 22.0, 67, 29.0, 0.15, 0.15, 0.0, 0.0, 0.03, 0.01, 0.0
2555, Nick Collison, 1610612760, OKC, 35.0, 59, 12.0, None, None, None, None, None, None, None
201156, Nick Young, 1610612747, LAL, 31.0, 54, 19.0, None, None, None, None, None, None, None
201587, Nicolas Batum, 1610612766, CHA, 27.0, 70, 35.0, None, None, None, None, None, None, None
203917, Nik Stauskas, 1610612755, PHI, 22.0, 73, 25.0, 0.19, 0.11, 0.08, 0.01, 0.0, 0.0, 0.0
203999, Nikola Jokic, 1610612743, DEN, 21.0, 80, 22.0, 0.11, 0.11, 0.0, 0.0, 0.0, 0.01, 0.0
202703, Nikola Mirotic, 1610612741, CHI, 25.0, 66, 25.0, 0.17, 0.12, 0.05, 0.0, 0.0, 0.0, 0.0
201593, Nikola Pekovic, 1610612750, MIN, 30.0, 12, 13.0, None, None, None, None, None, None, None
202696, Nikola Vucevic, 1610612753, ORL, 25.0, 65, 31.0, 0.09, 0.09, 0.0, 0.0, 0.02, 0.02, 0.0
203943, Noah Vonleh, 1610612757, POR, 20.0, 78, 15.0, None, None, None, None, None, None, None
1626181, Norman Powell, 1610612761, TOR, 23.0, 49, 15.0, None, None, None, None, None, None, None
202708, Norris Cole, 1610612740, NOP, 27.0, 45, 27.0, None, None, None, None, None, None, None
201564, O.J. Mayo, 1610612749, MIL, 28.0, 41, 27.0, None, None, None, None, None, None, None
201600, Omer Asik, 1610612740, NOP, 29.0, 68, 17.0, None, None, None, None, None, None, None
201956, Omri Casspi, 1610612758, SAC, 28.0, 69, 27.0, None, None, None, None, None, None, None
203111, Orlando Johnson, 1610612740, NOP, 27.0, 7, 15.0, None, None, None, None, None, None, None
203490, Otto Porter Jr., 1610612764, WAS, 23.0, 75, 30.0, None, None, None, None, None, None, None
203798, PJ Hairston, 1610612763, MEM, 23.0, 66, 20.0, None, None, None, None, None, None, None
200782, PJ Tucker, 1610612756, PHX, 31.0, 82, 31.0, None, None, None, None, None, None, None
203143, Pablo Prigioni, 1610612746, LAC, 39.0, 59, 14.0, None, None, None, None, None, None, None
1626192, Pat Connaughton, 1610612757, POR, 23.0, 34, 4.0, None, None, None, None, None, None, None
201976, Patrick Beverley, 1610612745, HOU, 27.0, 71, 29.0, 0.14, 0.08, 0.06, 0.0, 0.01, 0.03, 0.0
202335, Patrick Patterson, 1610612761, TOR, 27.0, 79, 26.0, None, None, None, None, None, None, None
201988, Patty Mills, 1610612759, SAS, 27.0, 81, 21.0, 0.01, 0.01, 0.0, 0.0, 0.02, 0.0, 0.0
2200, Pau Gasol, 1610612741, CHI, 35.0, 72, 32.0, None, None, None, None, None, None, None
202331, Paul George, 1610612754, IND, 26.0, 81, 35.0, None, None, None, None, None, None, None
200794, Paul Millsap, 1610612737, ATL, 31.0, 81, 33.0, 0.19, 0.14, 0.05, 0.0, 0.09, 0.02, 0.0
1718, Paul Pierce, 1610612746, LAC, 38.0, 68, 18.0, 0.09, 0.09, 0.0, 0.0, 0.0, 0.0, 0.0
203515, Phil Pressey, 1610612757, POR, 25.0, 23, 12.0, None, None, None, None, None, None, None
203112, Quincy Acy, 1610612758, SAC, 25.0, 59, 15.0, None, None, None, None, None, None, None
1626154, RJ Hunter, 1610612738, BOS, 22.0, 36, 9.0, None, None, None, None, None, None, None
200765, Rajon Rondo, 1610612758, SAC, 30.0, 72, 35.0, None, None, None, None, None, None, None
1626176, Rakeem Christmas, 1610612754, IND, 24.0, 1, 6.0, None, None, None, None, None, None, None
201196, Ramon Sessions, 1610612764, WAS, 30.0, 82, 20.0, None, None, None, None, None, None, None
200751, Randy Foye, 1610612760, OKC, 32.0, 81, 20.0, 0.04, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0
1626173, Rashad Vaughn, 1610612749, MIL, 19.0, 70, 14.0, None, None, None, None, None, None, None
2446, Rasual Butler, 1610612759, SAS, 37.0, 46, 9.0, 0.07, 0.04, 0.02, 0.0, 0.0, 0.0, 0.0
203526, Raul Neto, 1610612762, UTA, 24.0, 81, 19.0, None, None, None, None, None, None, None
203492, Ray McCallum, 1610612759, SAS, 25.0, 41, 12.0, None, None, None, None, None, None, None
101109, Raymond Felton, 1610612742, DAL, 32.0, 80, 27.0, 0.14, 0.08, 0.06, 0.0, 0.03, 0.03, 0.0
203493, Reggie Bullock, 1610612765, DET, 25.0, 37, 12.0, None, None, None, None, None, None, None
202704, Reggie Jackson, 1610612765, DET, 26.0, 79, 31.0, None, None, None, None, None, None, None
2210, Richard Jefferson, 1610612739, CLE, 36.0, 74, 18.0, 0.03, 0.01, 0.01, 0.0, 0.0, 0.0, 0.0
1626158, Richaun Holmes, 1610612755, PHI, 22.0, 51, 14.0, 0.04, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0
201937, Ricky Rubio, 1610612750, MIN, 25.0, 76, 31.0, 0.03, 0.01, 0.01, 0.0, 0.05, 0.04, 0.0
203496, Robert Covington, 1610612755, PHI, 25.0, 67, 28.0, 0.06, 0.04, 0.01, 0.0, 0.03, 0.01, 0.0
203135, Robert Sacre, 1610612747, LAL, 27.0, 25, 13.0, None, None, None, None, None, None, None
201577, Robin Lopez, 1610612752, NYK, 28.0, 82, 27.0, 0.18, 0.16, 0.02, 0.0, 0.04, 0.01, 0.0
203918, Rodney Hood, 1610612762, UTA, 23.0, 79, 32.0, None, None, None, None, None, None, None
201155, Rodney Stuckey, 1610612754, IND, 30.0, 58, 22.0, None, None, None, None, None, None, None
1626178, Rondae Hollis-Jefferson, 1610612751, BKN, 21.0, 29, 21.0, None, None, None, None, None, None, None
101179, Ronnie Price, 1610612756, PHX, 33.0, 62, 20.0, None, None, None, None, None, None, None
201579, Roy Hibbert, 1610612747, LAL, 29.0, 81, 23.0, None, None, None, None, None, None, None
200752, Rudy Gay, 1610612758, SAC, 29.0, 70, 34.0, None, None, None, None, None, None, None
203497, Rudy Gobert, 1610612762, UTA, 24.0, 61, 32.0, None, None, None, None, None, None, None
203893, Russ Smith, 1610612763, MEM, 25.0, 15, 4.0, None, None, None, None, None, None, None
201566, Russell Westbrook, 1610612760, OKC, 27.0, 80, 34.0, None, None, None, None, None, None, None
201583, Ryan Anderson, 1610612740, NOP, 28.0, 66, 30.0, 0.12, 0.05, 0.08, 0.02, 0.0, 0.03, 0.0
200797, Ryan Hollins, 1610612763, MEM, 31.0, 37, 12.0, None, None, None, None, None, None, None
203527, Ryan Kelly, 1610612747, LAL, 25.0, 36, 13.0, None, None, None, None, None, None, None
1626257, Salah Mejri, 1610612742, DAL, 30.0, 34, 12.0, 0.5, 0.38, 0.12, 0.0, 0.12, 0.06, 0.0
1626155, Sam Dekker, 1610612745, HOU, 22.0, 3, 2.0, None, None, None, None, None, None, None
201619, Sasha Kaun, 1610612739, CLE, 31.0, 25, 4.0, None, None, None, None, None, None, None
2756, Sasha Vujacic, 1610612752, NYK, 32.0, 61, 15.0, None, None, None, None, None, None, None
203930, Sean Kilpatrick, 1610612751, BKN, 26.0, 31, 20.0, None, None, None, None, None, None, None
201586, Serge Ibaka, 1610612760, OKC, 26.0, 78, 32.0, None, None, None, None, None, None, None
203508, Sergey Karasev, 1610612751, BKN, 22.0, 40, 10.0, None, None, None, None, None, None, None
203552, Seth Curry, 1610612758, SAC, 25.0, 44, 16.0, None, None, None, None, None, None, None
203498, Shabazz Muhammad, 1610612750, MIN, 23.0, 82, 21.0, 0.02, 0.01, 0.01, 0.0, 0.01, 0.01, 0.0
203894, Shabazz Napier, 1610612753, ORL, 24.0, 55, 11.0, 0.02, 0.02, 0.0, 0.0, 0.02, 0.02, 0.0
203499, Shane Larkin, 1610612751, BKN, 23.0, 78, 22.0, None, None, None, None, None, None, None
2733, Shaun Livingston, 1610612744, GSW, 30.0, 78, 19.0, 0.13, 0.08, 0.05, 0.0, 0.06, 0.01, 0.0
203963, Shayne Whittington, 1610612754, IND, 25.0, 7, 6.0, None, None, None, None, None, None, None
202714, Shelvin Mack, 1610612762, UTA, 26.0, 52, 20.0, 0.17, 0.13, 0.04, 0.0, 0.04, 0.02, 0.0
203524, Solomon Hill, 1610612754, IND, 25.0, 59, 15.0, None, None, None, None, None, None, None
201603, Sonny Weems, 1610612756, PHX, 29.0, 43, 12.0, None, None, None, None, None, None, None
203915, Spencer Dinwiddie, 1610612741, CHI, 23.0, 12, 13.0, None, None, None, None, None, None, None
201150, Spencer Hawes, 1610612766, CHA, 28.0, 57, 18.0, None, None, None, None, None, None, None
1626169, Stanley Johnson, 1610612765, DET, 20.0, 73, 23.0, None, None, None, None, None, None, None
201939, Stephen Curry, 1610612744, GSW, 28.0, 79, 34.0, 0.1, 0.1, 0.0, 0.0, 0.11, 0.09, 0.0
2581, Steve Blake, 1610612765, DET, 36.0, 58, 17.0, None, None, None, None, None, None, None
200779, Steve Novak, 1610612749, MIL, 33.0, 10, 4.0, None, None, None, None, None, None, None
203500, Steven Adams, 1610612760, OKC, 22.0, 80, 25.0, None, None, None, None, None, None, None
204456, T.J. McConnell, 1610612755, PHI, 24.0, 81, 20.0, 0.01, 0.01, 0.0, 0.0, 0.04, 0.02, 0.0
203933, TJ Warren, 1610612756, PHX, 22.0, 47, 23.0, None, None, None, None, None, None, None
201959, Taj Gibson, 1610612741, CHI, 31.0, 73, 27.0, 0.14, 0.11, 0.03, 0.0, 0.0, 0.01, 0.0
204028, Tarik Black, 1610612747, LAL, 24.0, 39, 13.0, None, None, None, None, None, None, None
2419, Tayshaun Prince, 1610612750, MIN, 36.0, 77, 19.0, 0.01, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0
203093, Terrence Jones, 1610612745, HOU, 24.0, 50, 21.0, None, None, None, None, None, None, None
203082, Terrence Ross, 1610612761, TOR, 25.0, 73, 24.0, None, None, None, None, None, None, None
1626179, Terry Rozier, 1610612738, BOS, 22.0, 39, 8.0, None, None, None, None, None, None, None
200757, Thabo Sefolosha, 1610612737, ATL, 32.0, 75, 23.0, 0.08, 0.04, 0.04, 0.0, 0.13, 0.0, 0.0
201152, Thaddeus Young, 1610612751, BKN, 28.0, 73, 33.0, None, None, None, None, None, None, None
203648, Thanasis Antetokounmpo, 1610612752, NYK, 23.0, 2, 3.0, None, None, None, None, None, None, None
203080, Thomas Robinson, 1610612751, BKN, 25.0, 71, 13.0, None, None, None, None, None, None, None
201168, Tiago Splitter, 1610612737, ATL, 31.0, 36, 16.0, None, None, None, None, None, None, None
202353, Tibor Pleiss, 1610612762, UTA, 26.0, 12, 7.0, None, None, None, None, None, None, None
1495, Tim Duncan, 1610612759, SAS, 40.0, 61, 25.0, 0.11, 0.11, 0.0, 0.0, 0.02, 0.0, 0.0
204025, Tim Frazier, 1610612740, NOP, 25.0, 51, 15.0, None, None, None, None, None, None, None
203501, Tim Hardaway Jr., 1610612737, ATL, 24.0, 51, 17.0, 0.06, 0.04, 0.02, 0.0, 0.0, 0.0, 0.0
202389, Timofey Mozgov, 1610612739, CLE, 29.0, 76, 17.0, None, None, None, None, None, None, None
202699, Tobias Harris, 1610612765, DET, 23.0, 76, 33.0, None, None, None, None, None, None, None
201962, Toney Douglas, 1610612740, NOP, 30.0, 61, 21.0, None, None, None, None, None, None, None
2754, Tony Allen, 1610612763, MEM, 34.0, 64, 25.0, None, None, None, None, None, None, None
2225, Tony Parker, 1610612759, SAS, 34.0, 72, 28.0, 0.06, 0.03, 0.03, 0.0, 0.0, 0.0, 0.0
203503, Tony Snell, 1610612741, CHI, 24.0, 64, 20.0, 0.06, 0.03, 0.03, 0.0, 0.0, 0.0, 0.0
203100, Tony Wroten, 1610612752, NYK, 23.0, 8, 18.0, None, None, None, None, None, None, None
2772, Trevor Ariza, 1610612745, HOU, 31.0, 81, 35.0, 0.12, 0.1, 0.02, 0.0, 0.09, 0.01, 0.0
202344, Trevor Booker, 1610612762, UTA, 28.0, 79, 21.0, None, None, None, None, None, None, None
203504, Trey Burke, 1610612762, UTA, 23.0, 64, 21.0, None, None, None, None, None, None, None
1626168, Trey Lyles, 1610612762, UTA, 20.0, 80, 17.0, None, None, None, None, None, None, None
202684, Tristan Thompson, 1610612739, CLE, 25.0, 82, 28.0, 0.04, 0.02, 0.01, 0.0, 0.0, 0.01, 0.0
203584, Troy Daniels, 1610612766, CHA, 24.0, 43, 11.0, None, None, None, None, None, None, None
201951, Ty Lawson, 1610612754, IND, 28.0, 66, 21.0, None, None, None, None, None, None, None
203898, Tyler Ennis, 1610612749, MIL, 21.0, 46, 14.0, None, None, None, None, None, None, None
201946, Tyler Hansbrough, 1610612766, CHA, 30.0, 44, 8.0, None, None, None, None, None, None, None
204020, Tyler Johnson, 1610612748, MIA, 24.0, 36, 24.0, 0.19, 0.11, 0.08, 0.0, 0.03, 0.03, 0.0
203092, Tyler Zeller, 1610612738, BOS, 26.0, 60, 12.0, None, None, None, None, None, None, None
201936, Tyreke Evans, 1610612740, NOP, 26.0, 25, 31.0, None, None, None, None, None, None, None
2199, Tyson Chandler, 1610612756, PHX, 33.0, 66, 25.0, None, None, None, None, None, None, None
1626145, Tyus Jones, 1610612750, MIN, 20.0, 37, 15.0, 0.08, 0.05, 0.03, 0.0, 0.03, 0.08, 0.0
2617, Udonis Haslem, 1610612748, MIA, 36.0, 37, 7.0, None, None, None, None, None, None, None
203506, Victor Oladipo, 1610612753, ORL, 24.0, 72, 33.0, 0.06, 0.01, 0.04, 0.0, 0.01, 0.03, 0.0
1713, Vince Carter, 1610612763, MEM, 39.0, 60, 17.0, None, None, None, None, None, None, None
201961, Wayne Ellington, 1610612751, BKN, 28.0, 76, 21.0, None, None, None, None, None, None, None
202325, Wesley Johnson, 1610612746, LAC, 28.0, 80, 21.0, 0.09, 0.05, 0.04, 0.0, 0.03, 0.0, 0.0
202083, Wesley Matthews, 1610612742, DAL, 29.0, 78, 34.0, 0.17, 0.06, 0.1, 0.0, 0.08, 0.04, 0.0
203115, Will Barton, 1610612743, DEN, 25.0, 82, 29.0, 0.05, 0.05, 0.0, 0.0, 0.01, 0.01, 0.0
1626161, Willie Cauley-Stein, 1610612758, SAC, 22.0, 66, 21.0, None, None, None, None, None, None, None
203186, Willie Reed, 1610612751, BKN, 26.0, 39, 11.0, None, None, None, None, None, None, None
204098, Xavier Munford, 1610612763, MEM, 24.0, 14, 17.0, None, None, None, None, None, None, None
203897, Zach LaVine, 1610612750, MIN, 21.0, 82, 28.0, 0.07, 0.02, 0.05, 0.0, 0.07, 0.01, 0.0
2216, Zach Randolph, 1610612763, MEM, 34.0, 68, 30.0, None, None, None, None, None, None, None
2585, Zaza Pachulia, 1610612742, DAL, 32.0, 76, 26.0, 0.13, 0.11, 0.03, 0.0, 0.04, 0.04, 0.0
