PLAYER_ID, PLAYER_NAME, TEAM_ID, TEAM_ABBREVIATION, AGE, GP, W, L, W_PCT, MIN, DEF_RATING, DREB, DREB_PCT, PCT_DREB, STL, PCT_STL, BLK, PCT_BLK, OPP_PTS_OFF_TOV, OPP_PTS_2ND_CHANCE, OPP_PTS_FB, OPP_PTS_PAINT, DEF_WS, GP_RANK, W_RANK, L_RANK, W_PCT_RANK, MIN_RANK, DEF_RATING_RANK, DREB_RANK, DREB_PCT_RANK, PCT_DREB_RANK, STL_RANK, PCT_STL_RANK, BLK_RANK, PCT_BLK_RANK, OPP_PTS_OFF_TOV_RANK, OPP_PTS_2ND_CHANCE_RANK, OPP_PTS_FB_RANK, OPP_PTS_PAINT_RANK, DEF_WS_RANK, CFPARAMS
2198, Kwame Brown,1610612766, CHA,29,66,27,39,0.409,26,106.4,4.6,0.228,0.299,0.4,0.117,0.6,0.255,8.3,6.6,7.3,21.9,0.021,202,220,344,303,151,293,63,40,57,295,385,105,144,286,284,296,298,209,2198
2594, Kyle Korver,1610612741, CHI,30,82,62,20,0.756,20.1,98.2,1.7,0.096,0.129,0.4,0.141,0.2,0.097,6.3,5.1,5.2,14.7,0.036,2,1,128,22,227,36,290,349,356,279,336,251,294,204,202,197,186,75,2594
200768, Kyle Lowry,1610612745, HOU,25,75,40,35,0.533,34.2,104.6,2.9,0.099,0.134,1.4,0.256,0.3,0.094,9.9,9.9,9.5,31.4,0.035,121,106,306,176,51,227,152,337,342,28,84,215,300,353,432,394,428,80,200768
201602, Kyle Weaver,1610612762, UTA,25,5,1,4,0.2,13.9,82.2,1.6,0.14,0.16,0.4,0.143,0.4,0.143,4.6,1.4,3.8,10.4,0.054,433,439,25,430,319,2,301,211,273,291,324,172,237,127,19,137,113,18,201602
201178, Kyrylo Fesenko,1610612762, UTA,24,53,29,24,0.547,8.6,98.8,1.4,0.199,0.273,0.1,0.053,0.3,0.34,2.8,1.9,1.9,5.2,0.015,284,202,175,167,399,49,337,91,84,430,428,217,101,49,40,28,33,286,201178
200746, LaMarcus Aldridge,1610612757, POR,25,81,48,33,0.593,39.6,103.2,5.3,0.171,0.237,1,0.152,1.2,0.323,11.7,10.6,9,32.6,0.047,33,55,273,129,3,169,44,136,134,75,302,33,108,420,445,369,437,26,200746
1885, Lamar Odom,1610612747, LAL,31,82,57,25,0.695,32.2,101.4,6.5,0.223,0.307,0.6,0.122,0.7,0.225,9.4,9.2,8.2,26.3,0.045,2,15,190,69,75,113,20,51,48,212,374,72,169,332,401,331,360,38,1885
202362, Lance Stephenson,1610612754, IND,20,12,3,9,0.25,9.6,97,1.4,0.148,0.2,0.3,0.2,0,0,4.5,2.3,3.9,9.2,0.019,417,425,53,406,386,24,335,196,199,325,193,426,426,123,54,140,95,224,202362
202361, Landry Fields,1610612752, NYK,23,82,42,40,0.512,31,107.8,5.1,0.186,0.255,1,0.213,0.2,0.054,10.6,9.3,8.3,30.8,0.02,2,93,353,205,91,349,50,110,107,87,158,273,355,390,407,338,420,221,202361
202082, Larry Owens,1610612764, WAS,28,12,7,5,0.583,11.9,91.9,1.2,0.118,0.149,0.8,0.281,0.4,0.263,4.8,1.8,4,10.5,0.031,417,399,32,138,351,7,366,271,300,144,43,165,138,132,29,142,116,101,202082
202336, Larry Sanders,1610612749, MIL,22,60,28,32,0.467,14.5,100.9,2,0.164,0.225,0.4,0.162,1.2,0.621,4.2,3.7,3.6,11.8,0.022,235,212,262,253,309,99,250,152,147,306,275,32,9,102,131,125,142,191,202336
202351, Lazar Hayward,1610612750, MIN,24,42,10,32,0.238,10,113.9,1.1,0.14,0.199,0.3,0.158,0.2,0.2,4.5,3.4,3.7,9,-0.001,323,374,262,413,378,443,370,213,202,361,281,304,188,121,111,132,92,443,202351
2544, LeBron James,1610612748, MIA,26,79,57,22,0.722,38.8,99.9,6.5,0.184,0.244,1.6,0.295,0.6,0.152,12.4,9.9,10.2,31,0.063,79,15,155,51,6,69,22,113,127,12,30,94,228,434,431,420,423,8,2544
2571, Leandro Barbosa,1610612761, TOR,28,58,17,41,0.293,24,110,1.5,0.073,0.102,0.9,0.256,0.1,0.047,9.5,7.3,8,21.9,0.009,251,315,364,379,175,413,325,420,420,115,81,346,368,335,315,326,296,363,2571
200796, Leon Powe,1610612763, MEM,27,30,10,20,0.333,10.9,109.5,1.3,0.164,0.212,0.3,0.164,0.1,0.121,2.8,3,2.8,8.7,0.005,367,374,128,355,369,402,347,153,177,325,272,329,265,43,93,71,84,411,200796
201991, Lester Hudson,1610612764, WAS,26,11,3,8,0.273,6.7,91.9,0.4,0.073,0.105,0.4,0.222,0.1,0.167,2,1.5,1,5.6,0.017,421,425,45,396,420,8,437,421,416,310,142,357,211,21,23,3,37,253,201991
101132, Linas Kleiza,1610612761, TOR,26,39,12,27,0.308,26.5,109,3.6,0.163,0.224,0.5,0.128,0.2,0.084,10.7,7.6,9.6,26.9,0.012,340,362,208,371,138,388,99,155,148,249,364,294,313,393,336,398,370,313,101132
200811, Lou Amundson,1610612744, GSW,28,46,20,26,0.435,15,106.6,2.3,0.162,0.239,0.3,0.123,0.7,0.458,5,3.8,7,14.3,0.012,313,280,203,282,301,302,221,159,131,354,373,75,55,143,137,282,178,326,200811
101150, Lou Williams,1610612755, PHI,24,75,39,36,0.52,23.3,101.9,1.6,0.077,0.104,0.6,0.182,0.2,0.116,6.7,6,6.3,19.2,0.032,121,116,319,196,184,127,312,419,418,192,229,262,270,220,250,258,256,98,101150
201601, Luc Mbah a Moute,1610612749, MIL,24,79,34,45,0.43,26.5,98.8,3.2,0.145,0.191,0.9,0.211,0.4,0.131,8,5.7,6.7,19.6,0.046,79,165,391,286,137,46,126,204,211,101,165,191,254,275,236,275,263,34,201601
2449, Luis Scola,1610612745, HOU,31,74,38,36,0.514,32.6,106.5,6.2,0.217,0.299,0.6,0.13,0.6,0.195,9.5,9.3,10.4,30.4,0.026,132,130,319,203,69,295,27,61,56,184,355,102,192,340,410,428,418,150,2449
202337, Luke Babbitt,1610612757, POR,22,24,11,13,0.458,5.7,102.3,1,0.19,0.264,0.1,0.118,0.1,0.333,1.7,1.9,1.4,5.3,0.008,384,366,77,258,428,140,379,101,97,423,380,362,102,15,37,12,34,373,202337
202376, Luke Harangody,1610612739, CLE,23,49,29,20,0.592,13.1,103.4,2.1,0.19,0.271,0.3,0.156,0.3,0.25,4.2,4.3,3.5,11.3,0.015,299,202,128,131,329,183,240,102,87,353,286,197,148,106,163,121,133,276,202376
2557, Luke Ridnour,1610612750, MIN,30,71,13,58,0.183,30.4,108,2.3,0.083,0.112,1.3,0.283,0.1,0.042,12.9,8.9,10.9,26.2,0.018,167,355,443,438,97,359,217,404,405,36,42,324,374,441,386,433,359,234,2557
2575, Luke Walton,1610612747, LAL,31,54,39,15,0.722,9,98,1.1,0.119,0.172,0.2,0.136,0.1,0.085,2.8,2.9,2.4,7.4,0.016,275,116,91,50,393,33,373,270,246,399,340,373,311,42,84,52,62,260,2575
2736, Luol Deng,1610612741, CHI,26,82,62,20,0.756,39.1,97.7,4.4,0.126,0.166,1,0.169,0.6,0.136,12.5,9.8,10.6,30,0.074,2,1,128,22,4,31,66,242,262,92,256,107,245,437,430,430,412,1,2736
101129, Luther Head,1610612758, SAC,28,36,8,28,0.222,16.3,107.9,1.2,0.089,0.119,0.3,0.133,0.3,0.134,6.1,4.3,4.8,14.3,0.01,351,391,221,426,286,353,361,377,390,362,347,244,252,193,165,172,177,347,101129
2124, Malik Allen,1610612753, ORL,33,18,9,9,0.5,9.9,104.7,1.1,0.135,0.183,0.1,0.038,0.2,0.333,3.5,3.2,2.2,7.9,0.01,402,385,53,215,381,230,371,228,227,432,433,266,102,77,106,45,70,340,2124
202412, Manny Harris,1610612739, CLE,21,54,7,47,0.13,17.3,109.4,1.9,0.137,0.194,0.6,0.209,0.1,0.074,6,5.3,5,15.5,0.007,275,399,400,446,268,397,260,222,207,211,166,330,326,184,217,186,198,378,202412
1938, Manu Ginobili,1610612759, SAS,33,80,61,19,0.763,30.3,100.7,3.2,0.117,0.156,1.5,0.301,0.4,0.108,9.5,8.2,9.1,25.6,0.047,53,7,121,19,99,91,127,275,282,14,25,195,280,335,361,378,347,31,1938
201188, Marc Gasol,1610612763, MEM,26,81,46,35,0.568,31.9,102.7,5.1,0.193,0.265,0.9,0.158,1.7,0.456,10.2,8.1,10.1,26.9,0.039,33,65,306,151,80,157,49,98,94,99,280,13,57,373,359,416,371,54,201188
101162, Marcin Gortat,1610612756, PHX,27,80,43,37,0.538,25.4,103.7,6,0.27,0.367,0.5,0.136,1.1,0.46,8.2,7,6.3,20.9,0.028,53,81,331,173,159,191,29,12,12,263,343,37,53,284,298,255,286,128,101162
201158, Marco Belinelli,1610612740, NOH,25,80,44,36,0.55,24.5,104.5,1.7,0.086,0.113,0.5,0.118,0.1,0.035,7.4,5.3,6.2,19.4,0.025,53,74,319,164,168,226,293,390,403,252,378,370,387,250,211,253,260,156,201158
2556, Marcus Banks,1610612761, TOR,29,3,1,2,0.333,7.3,94.2,0.3,0.067,0.091,0.3,0.2,0,0,5.3,3,3.3,8.7,0.017,442,439,11,355,409,13,439,431,430,325,193,426,426,155,96,109,84,252,2556
948, Marcus Camby,1610612757, POR,37,59,32,27,0.542,26.1,103.7,7.2,0.355,0.485,0.7,0.161,1.6,0.575,8.1,6.3,6.6,20.8,0.029,239,183,208,169,146,188,10,1,1,169,278,17,19,277,268,271,283,116,948
202408, Marcus Cousin,1610612762, UTA,24,4,2,2,0.5,4.6,126.9,0.8,0.214,0.273,0,0,0.3,0.25,1.5,1.8,2.3,4,-0.009,437,432,11,215,441,449,406,64,85,435,435,244,148,12,29,46,15,450,202408
201977, Marcus Thornton,1610612758, SAC,24,73,37,36,0.507,24.3,103.9,2.7,0.129,0.17,0.9,0.234,0.1,0.05,9.2,5.9,8.8,21.9,0.026,139,136,319,210,173,204,173,238,250,110,117,334,364,321,247,359,300,145,201977
201596, Mario Chalmers,1610612748, MIA,25,70,52,18,0.743,22.6,99.6,1.9,0.094,0.126,1.1,0.323,0.1,0.037,7.3,6.2,5.6,18.2,0.037,177,43,111,39,191,67,262,356,365,63,18,348,383,245,258,218,247,67,201596
201238, Mario West,1610612751, NJN,27,6,1,5,0.167,19.3,106.1,1.5,0.114,0.161,1.2,0.206,0,0,2.8,5.2,2,18.3,0.017,432,439,32,441,238,281,319,282,272,46,178,426,426,50,205,31,249,257,201238
2605, Marquis Daniels,1610612738, BOS,30,49,37,12,0.755,19.1,98.8,1.8,0.116,0.159,0.8,0.236,0.4,0.265,6.4,5.2,4.5,14.6,0.033,299,136,68,28,241,47,273,278,274,134,115,146,136,207,204,156,181,87,2605
201578, Marreese Speights,1610612755, PHI,23,64,33,31,0.516,11.5,98.1,2.3,0.226,0.302,0.1,0.07,0.3,0.328,4.4,3,3.5,9.9,0.021,213,174,246,199,357,35,218,48,52,413,421,220,105,115,95,117,105,199,201578
101110, Martell Webster,1610612750, MIN,24,46,7,39,0.152,23.8,112.5,2.4,0.123,0.171,0.6,0.177,0.2,0.12,9.5,7.2,7.5,20.4,0.001,313,399,344,444,179,438,200,253,247,199,242,279,267,338,309,305,275,436,101110
101107, Marvin Williams,1610612737, ATL,25,65,34,31,0.523,28.7,104.9,3.8,0.156,0.207,0.5,0.15,0.4,0.144,8.6,7.4,8.3,24.4,0.028,206,165,246,193,110,235,92,174,184,228,305,192,236,296,323,336,332,134,101107
2440, Matt Barnes,1610612747, LAL,31,53,36,17,0.679,19.2,102.1,2.9,0.164,0.231,0.7,0.264,0.4,0.21,6.6,6.2,5.9,14.8,0.026,284,145,102,84,239,132,156,154,138,152,66,169,181,215,255,231,187,151,2440
2588, Matt Bonner,1610612759, SAS,31,66,48,18,0.727,21.7,103.4,2.7,0.143,0.192,0.4,0.128,0.3,0.159,6.3,6.3,6,18.2,0.025,202,55,111,47,204,174,171,208,209,295,363,207,218,203,264,239,246,159,2588
2679, Matt Carroll,1610612766, CHA,30,54,24,30,0.444,10.8,106.3,1,0.124,0.169,0.3,0.215,0.1,0.091,3.6,2.9,3.1,8.4,0.009,275,243,238,271,370,291,378,248,253,342,155,342,303,82,80,93,80,362,2679
200772, Maurice Ager,1610612750, MIN,27,4,1,3,0.25,7.2,105.1,0.5,0.095,0.143,0.3,0.167,0,0,3,2,1,4,0.007,437,439,17,406,410,239,431,350,311,372,265,426,426,56,44,3,15,392,200772
2230, Maurice Evans,1610612764, WAS,32,73,36,37,0.493,21.2,106.4,1.4,0.08,0.113,0.5,0.133,0.2,0.079,7.9,6.2,7.1,19.4,0.017,139,145,331,229,210,292,331,413,402,259,347,285,321,267,259,287,259,251,2230
2246, Mehmet Okur,1610612762, UTA,32,13,5,8,0.385,13,117.5,1.6,0.208,0.288,0.3,0.143,0.3,0.286,4.5,2.2,4.6,10.8,-0.007,413,416,45,320,332,447,298,74,66,351,324,213,126,120,52,160,121,449,2246
2408, Melvin Ely,1610612743, DEN,33,30,18,12,0.6,12.2,108.4,1.6,0.153,0.22,0.1,0.063,0.4,0.407,4.3,4,3,11.1,0.007,367,303,68,123,343,368,310,184,158,409,424,186,72,109,144,84,128,390,2408
1897, Metta World Peace,1610612747, LAL,31,82,57,25,0.695,29.4,101.1,2,0.078,0.107,1.5,0.315,0.4,0.141,8.8,8.1,8.7,24.8,0.043,2,15,190,69,106,104,246,416,415,16,21,149,242,303,357,357,338,45,1897
201563, Michael Beasley,1610612750, MIN,22,73,14,59,0.192,32.3,107.3,4,0.137,0.185,0.7,0.153,0.7,0.182,13.9,9,11.5,29.2,0.022,139,345,448,434,74,332,82,223,222,149,297,76,199,447,391,439,402,188,201563
2072, Michael Redd,1610612749, MIL,31,10,6,4,0.6,13.5,103.2,0.8,0.072,0.096,0.2,0.133,0.1,0.067,3.2,3.4,3.7,12.2,0.016,422,408,25,123,325,170,400,422,424,386,347,348,337,62,113,131,152,263,2072
2554, Mickael Pietrus,1610612756, PHX,29,57,33,24,0.579,19.4,98.6,1.9,0.118,0.158,0.5,0.186,0.4,0.2,6.8,4.9,5.3,16.3,0.034,259,174,175,144,237,42,258,272,276,236,222,184,188,230,194,202,214,83,2554
1710, Mike Bibby,1610612748, MIA,33,80,49,31,0.613,28.6,104.3,2.2,0.092,0.122,0.6,0.186,0.1,0.044,8.9,7.4,8.4,23.1,0.029,53,48,246,119,111,222,226,367,379,193,223,340,371,306,319,340,311,115,1710
