PLAYER_ID, PLAYER_NAME, TEAM_ID, TEAM_ABBREVIATION, AGE, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FG_PCT
201166, Aaron Brooks, 1610612741, CHI, 31.0, 5.8, 9.7, 0.597, 1.1, 2.9, 0.365, 0.9, 2.3, 0.412, 1.6, 4.4, 0.375, 2.1, 5.9, 0.35, 1.1, 3.5, 0.329, 0.1, 0.5, 0.2, 0.0, 0.2, 0.0, 0.0, 0.0
203932, Aaron Gordon, 1610612753, ORL, 20.0, 9.1, 15.7, 0.579, 1.5, 3.9, 0.384, 1.3, 3.2, 0.389, 2.0, 5.1, 0.387, 2.9, 7.6, 0.386, 2.2, 5.6, 0.393, 0.0, 0.2, 0.0, 0.1, 0.2, 0.333, 0.0, 0.125
1626151, Aaron Harrison, 1610612766, CHA, 21.0, 1.7, 2.8, 0.61, 0.3, 0.8, 0.333, 0.4, 0.7, 0.571, 0.4, 1.4, 0.304, 0.4, 1.4, 0.32, 0.6, 1.6, 0.387, 0.0, 0.3, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0
203940, Adreian Payne, 1610612750, MIN, 25.0, 4.6, 6.5, 0.702, 0.7, 1.8, 0.376, 0.4, 1.1, 0.373, 0.8, 1.7, 0.481, 1.4, 4.0, 0.343, 0.7, 2.1, 0.315, 0.1, 0.3, 0.5, 0.0, 0.0, 0.0, 0.1, 0.429
201143, Al Horford, 1610612737, ATL, 30.0, 11.0, 19.6, 0.558, 1.9, 4.9, 0.393, 1.8, 5.0, 0.359, 3.6, 9.2, 0.391, 4.7, 13.1, 0.356, 1.8, 5.4, 0.327, 0.0, 0.2, 0.143, 0.0, 0.3, 0.125, 0.0, 0.063
2744, Al Jefferson, 1610612766, CHA, 31.0, 7.9, 13.4, 0.593, 1.6, 4.1, 0.39, 1.5, 3.4, 0.456, 3.0, 7.4, 0.41, 2.6, 7.5, 0.348, 1.5, 5.0, 0.306, 0.0, 0.4, 0.0, 0.2, 0.3, 0.667, 0.0, 0.143
202329, Al-Farouq Aminu, 1610612757, POR, 25.0, 10.1, 17.8, 0.568, 2.6, 5.5, 0.468, 1.6, 4.2, 0.39, 3.2, 7.4, 0.427, 4.1, 10.6, 0.384, 1.8, 4.8, 0.368, 0.1, 0.1, 0.667, 0.0, 0.0, 0.0, 0.0, 0.1
101187, Alan Anderson, 1610612764, WAS, 33.0, 3.6, 6.3, 0.573, 1.0, 2.6, 0.382, 0.9, 2.3, 0.4, 1.3, 4.1, 0.321, 1.5, 4.5, 0.345, 1.9, 5.4, 0.354, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1626210, Alan Williams, 1610612756, PHX, 23.0, 3.5, 5.7, 0.614, 0.3, 0.9, 0.333, 0.4, 0.6, 0.6, 1.1, 2.4, 0.455, 0.8, 3.0, 0.25, 0.8, 1.6, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
202692, Alec Burks, 1610612762, UTA, 24.0, 8.2, 15.0, 0.548, 1.3, 4.1, 0.307, 1.2, 3.2, 0.367, 2.5, 5.6, 0.443, 4.1, 10.4, 0.393, 1.0, 3.1, 0.315, 0.0, 0.2, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0
203458, Alex Len, 1610612756, PHX, 23.0, 8.3, 14.1, 0.591, 1.6, 4.3, 0.376, 1.3, 3.1, 0.434, 2.4, 6.2, 0.394, 3.3, 9.0, 0.368, 1.8, 4.6, 0.387, 0.0, 0.1, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0
1627293, Alex Stepheson, 1610612763, MEM, 28.0, 3.3, 7.0, 0.469, 1.0, 1.7, 0.583, 0.7, 1.3, 0.556, 0.7, 2.2, 0.308, 1.3, 3.9, 0.323, 0.7, 1.7, 0.4, 0.0, 0.0, 0.0, None, None, None, 0.0, 0.0
201582, Alexis Ajinca, 1610612740, NOP, 28.0, 4.5, 7.8, 0.58, 1.1, 2.6, 0.411, 0.8, 2.3, 0.328, 1.7, 3.8, 0.441, 1.9, 4.7, 0.404, 1.3, 3.8, 0.335, 0.0, 0.1, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0
203459, Allen Crabbe, 1610612757, POR, 24.0, 8.7, 15.5, 0.561, 1.8, 4.4, 0.4, 1.3, 3.6, 0.373, 2.8, 6.8, 0.408, 3.9, 10.4, 0.38, 1.8, 4.7, 0.384, 0.1, 0.1, 0.5, 0.0, 0.1, 0.0, 0.0, 0.063
202087, Alonzo Gee, 1610612740, NOP, 29.0, 8.6, 14.1, 0.61, 1.5, 3.9, 0.4, 1.3, 3.2, 0.397, 2.3, 5.8, 0.393, 2.7, 7.4, 0.362, 2.0, 5.7, 0.351, 0.0, 0.3, 0.125, 0.0, 0.2, 0.0, 0.0, 0.0
2405, Amar'e Stoudemire, 1610612748, MIA, 33.0, 5.1, 8.8, 0.578, 1.3, 2.9, 0.43, 1.1, 2.7, 0.414, 1.5, 4.0, 0.382, 2.0, 5.2, 0.378, 0.7, 2.3, 0.288, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
101161, Amir Johnson, 1610612738, BOS, 29.0, 7.8, 14.3, 0.542, 1.9, 4.6, 0.411, 1.4, 3.3, 0.431, 2.2, 5.8, 0.389, 3.0, 7.5, 0.394, 1.6, 5.0, 0.327, 0.1, 0.3, 0.5, 0.0, 0.1, 0.0, 0.0, 0.0
2760, Anderson Varejao, 1610612744, GSW, 33.0, 3.0, 5.0, 0.603, 0.6, 1.7, 0.388, 0.6, 1.5, 0.392, 1.0, 2.4, 0.424, 1.1, 3.0, 0.366, 0.8, 2.5, 0.341, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
203083, Andre Drummond, 1610612765, DET, 22.0, 11.6, 19.3, 0.6, 3.0, 7.2, 0.42, 2.7, 5.8, 0.46, 3.8, 9.5, 0.404, 2.7, 7.4, 0.367, 2.6, 7.8, 0.331, 0.0, 0.1, 0.0, 0.0, 0.2, 0.0, 0.0, 0.375
2738, Andre Iguodala, 1610612744, GSW, 32.0, 9.9, 17.0, 0.58, 2.0, 5.6, 0.363, 1.8, 4.6, 0.404, 2.6, 7.1, 0.362, 2.6, 7.2, 0.355, 2.0, 6.7, 0.298, 0.0, 0.2, 0.143, 0.0, 0.2, 0.0, 0.0, 0.0
1889, Andre Miller, 1610612759, SAS, 40.0, 3.8, 6.4, 0.603, 0.9, 1.9, 0.486, 0.6, 1.6, 0.377, 1.2, 2.7, 0.461, 2.0, 5.6, 0.351, 1.0, 3.0, 0.344, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
203460, Andre Roberson, 1610612760, OKC, 24.0, 8.6, 15.5, 0.555, 1.5, 3.9, 0.381, 1.2, 3.3, 0.377, 2.2, 5.9, 0.363, 2.9, 8.2, 0.355, 1.3, 4.1, 0.312, 0.1, 0.2, 0.333, 0.1, 0.1, 1.0, 0.0, 0.0
200745, Andrea Bargnani, 1610612751, BKN, 30.0, 5.6, 9.0, 0.629, 1.1, 2.4, 0.445, 0.6, 1.4, 0.475, 1.4, 2.9, 0.47, 2.2, 5.2, 0.423, 1.0, 3.0, 0.331, 0.0, 0.5, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0
101106, Andrew Bogut, 1610612744, GSW, 31.0, 6.5, 12.2, 0.532, 1.7, 4.4, 0.39, 1.6, 3.8, 0.418, 2.6, 6.7, 0.386, 2.2, 6.1, 0.366, 1.6, 5.2, 0.307, 0.1, 0.1, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0
202726, Andrew Goudelock, 1610612745, HOU, 27.0, 2.9, 5.4, 0.526, 0.6, 2.7, 0.211, 0.6, 1.4, 0.429, 0.4, 1.3, 0.333, 0.9, 3.0, 0.286, 0.4, 1.9, 0.231, None, None, None, None, None, None, 0.0, 0.0
