PLAYER_ID, PLAYER_NAME, TEAM_ID, TEAM_ABBREVIATION, AGE, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FG_PCT
920, A.C. Green, 1610612748, MIA, 37.0, 4.9, 7.8, 0.63, 1.3, 3.5, 0.363, 1.4, 3.8, 0.369, 1.8, 5.3, 0.345, 1.4, 4.7, 0.293, 0.6, 2.2, 0.276, 0.3, 0.5, 0.5, 0.0, 0.3, 0.0, 0.0, 0.091
2062, A.J. Guyton, 1610612741, CHI, 23.0, 6.6, 9.7, 0.682, 1.1, 3.3, 0.324, 1.2, 3.4, 0.357, 3.1, 6.7, 0.463, 2.1, 4.9, 0.425, 0.9, 3.3, 0.258, 0.0, 1.5, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
243, Aaron McKie, 1610612755, PHI, 28.0, 8.6, 14.6, 0.593, 2.7, 7.0, 0.381, 2.5, 8.1, 0.31, 4.1, 10.1, 0.408, 2.6, 6.3, 0.413, 1.8, 6.2, 0.297, 0.1, 0.9, 0.111, 0.0, 0.8, 0.0, 0.0, 0.0
1425, Aaron Williams, 1610612751, NJN, 29.0, 8.5, 14.5, 0.587, 1.8, 5.0, 0.36, 1.9, 4.5, 0.412, 4.3, 9.5, 0.448, 2.9, 7.4, 0.393, 1.5, 3.8, 0.379, 0.2, 0.4, 0.5, 0.0, 0.5, 0.0, 0.0, 0.091
228, Adam Keefe, 1610612744, GSW, 31.0, 4.1, 7.1, 0.582, 0.9, 2.4, 0.38, 1.0, 2.5, 0.392, 1.9, 4.7, 0.406, 1.6, 3.5, 0.445, 0.7, 2.0, 0.371, 0.7, 1.0, 0.667, 0.0, 1.0, 0.0, 0.1, 0.2
1502, Adonal Foyle, 1610612744, GSW, 26.0, 9.3, 16.3, 0.574, 2.1, 5.6, 0.384, 1.7, 4.1, 0.405, 3.7, 8.8, 0.417, 2.6, 6.3, 0.408, 0.9, 2.9, 0.313, 0.5, 1.0, 0.5, 0.0, 0.5, 0.0, 0.1, 0.167
1559, Adrian Griffin, 1610612738, BOS, 26.0, 2.7, 4.3, 0.633, 0.5, 1.3, 0.354, 0.7, 2.1, 0.338, 1.4, 3.3, 0.409, 0.7, 1.9, 0.378, 0.4, 1.4, 0.292, 0.3, 0.3, 1.0, 0.0, 0.7, 0.0, 0.0, 0.0
1733, Al Harrington, 1610612754, IND, 21.0, 6.5, 12.4, 0.521, 1.9, 5.2, 0.361, 2.0, 4.9, 0.412, 3.6, 9.0, 0.403, 2.4, 6.6, 0.358, 1.1, 3.0, 0.35, 0.0, 0.8, 0.0, 0.0, 0.7, 0.0, 0.1, 0.083
673, Alan Henderson, 1610612737, ATL, 28.0, 7.9, 13.1, 0.605, 1.7, 4.9, 0.34, 2.4, 6.2, 0.381, 3.5, 8.3, 0.422, 2.1, 5.1, 0.401, 1.2, 3.1, 0.384, 0.1, 0.4, 0.333, 0.0, 0.3, 0.0, 0.1, 0.111
275, Allan Houston, 1610612752, NYK, 30.0, 9.2, 15.9, 0.581, 2.4, 7.1, 0.345, 2.8, 7.8, 0.357, 4.2, 11.5, 0.368, 4.1, 10.7, 0.383, 1.4, 4.4, 0.317, 0.1, 0.6, 0.2, 0.0, 0.3, 0.0, 0.0, 0.0
