PLAYER_ID, PLAYER_NAME, TEAM_ID, TEAM_ABBREVIATION, AGE, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FG_PCT
243, Aaron McKie, 1610612755, PHI, 31.0, 8.1, 14.2, 0.569, 1.9, 4.6, 0.402, 1.9, 5.1, 0.369, 3.4, 9.2, 0.367, 2.4, 6.7, 0.363, 1.5, 4.7, 0.322, 0.0, 0.5, 0.0, 0.0, 0.8, 0.0, 0.0, 0.0
1425, Aaron Williams, 1610612751, NJN, 32.0, 5.2, 9.2, 0.563, 1.0, 2.8, 0.357, 1.0, 2.7, 0.381, 2.4, 6.7, 0.36, 1.9, 5.6, 0.333, 0.9, 2.2, 0.435, 0.0, 0.2, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
1502, Adonal Foyle, 1610612744, GSW, 29.0, 4.8, 8.2, 0.593, 1.0, 2.9, 0.333, 0.7, 2.2, 0.321, 2.0, 5.0, 0.389, 1.2, 3.4, 0.355, 0.7, 1.7, 0.421, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.143
1559, Adrian Griffin, 1610612745, HOU, 29.0, 1.7, 3.8, 0.452, 0.8, 2.5, 0.344, 0.8, 1.9, 0.407, 1.1, 1.4, 0.75, 1.0, 2.2, 0.455, 0.9, 2.3, 0.407, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, None, None
1733, Al Harrington, 1610612754, IND, 24.0, 9.0, 15.9, 0.568, 1.8, 4.6, 0.391, 2.0, 5.5, 0.359, 4.0, 10.0, 0.399, 2.6, 6.8, 0.386, 1.4, 4.1, 0.338, 0.0, 0.3, 0.0, 0.0, 0.7, 0.0, 0.0, 0.0
673, Alan Henderson, 1610612737, ATL, 31.0, 3.7, 5.7, 0.647, 1.0, 2.2, 0.455, 0.6, 1.6, 0.375, 2.0, 5.2, 0.387, 1.7, 4.7, 0.357, 0.3, 2.3, 0.111, None, None, None, None, None, None, None, None
2682, Alex Garcia, 1610612759, SAS, 24.0, 1.0, 1.5, 0.667, 0.0, 1.0, 0.0, 1.0, 1.5, 0.667, 0.0, 2.0, 0.0, 0.5, 1.5, 0.333, 0.5, 1.0, 0.5, None, None, None, None, None, None, None, None
275, Allan Houston, 1610612752, NYK, 33.0, 9.1, 17.4, 0.525, 3.1, 6.7, 0.455, 2.8, 7.8, 0.352, 5.2, 12.4, 0.42, 4.6, 10.9, 0.425, 1.1, 3.9, 0.29, 0.0, 1.0, 0.0, 0.0, 0.7, 0.0, 0.0, 0.0
947, Allen Iverson, 1610612755, PHI, 29.0, 13.6, 23.9, 0.57, 2.7, 7.0, 0.381, 2.8, 7.5, 0.373, 5.3, 14.2, 0.375, 4.0, 10.5, 0.38, 2.2, 7.7, 0.285, 0.2, 0.4, 0.5, 0.0, 0.6, 0.0, 0.0, 0.0
297, Alonzo Mourning, 1610612751, NJN, 34.0, 4.9, 10.3, 0.48, 1.0, 3.3, 0.308, 1.3, 2.8, 0.471, 2.5, 7.0, 0.357, 2.0, 5.1, 0.393, 0.4, 1.7, 0.25, None, None, None, None, None, None, 0.0, 0.0
2228, Alton Ford, 1610612745, HOU, 23.0, 0.9, 1.4, 0.615, 0.3, 1.0, 0.333, 0.2, 1.2, 0.143, 1.3, 2.3, 0.556, 0.6, 2.0, 0.286, 0.2, 0.5, 0.333, None, None, None, None, None, None, None, None
1541, Alvin Williams, 1610612761, TOR, 29.0, 9.5, 17.2, 0.552, 2.7, 6.6, 0.409, 2.0, 5.9, 0.336, 4.2, 10.7, 0.394, 2.9, 7.6, 0.374, 0.7, 2.3, 0.305, 0.0, 0.2, 0.0, 0.0, 0.7, 0.0, 0.0, 0.0
1043, Amal McCaskill, 1610612755, PHI, 30.0, 3.3, 5.1, 0.634, 0.7, 1.8, 0.362, 0.8, 2.5, 0.322, 1.5, 4.1, 0.379, 1.1, 2.7, 0.389, 0.7, 2.4, 0.277, 0.5, 0.5, 1.0, 0.0, 0.5, 0.0, 0.0, 0.0
2405, Amar'e Stoudemire, 1610612756, PHX, 21.0, 12.8, 22.1, 0.578, 2.3, 5.8, 0.406, 2.3, 6.3, 0.367, 5.1, 12.8, 0.403, 4.3, 10.5, 0.411, 1.5, 5.4, 0.287, 0.1, 0.4, 0.333, 0.0, 0.5, 0.0, 0.0, 0.0
1889, Andre Miller, 1610612743, DEN, 28.0, 12.3, 21.2, 0.579, 2.8, 7.0, 0.405, 2.0, 5.0, 0.408, 4.8, 12.1, 0.399, 3.6, 9.5, 0.378, 1.4, 3.9, 0.363, 0.2, 0.4, 0.4, 0.0, 0.3, 0.0, 0.0, 0.0
1905, Andrei Kirilenko, 1610612762, UTA, 23.0, 9.8, 18.2, 0.539, 2.5, 6.8, 0.364, 2.0, 5.1, 0.385, 3.7, 9.4, 0.397, 4.9, 12.8, 0.382, 1.2, 3.5, 0.344, 0.0, 1.5, 0.0, 0.0, 0.7, 0.0, 0.0, 0.0
692, Andrew DeClercq, 1610612753, ORL, 31.0, 5.5, 9.1, 0.602, 1.5, 3.2, 0.468, 1.1, 3.5, 0.318, 2.4, 5.9, 0.403, 1.9, 4.9, 0.386, 1.0, 2.6, 0.381, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
358, Anfernee Hardaway, 1610612752, NYK, 32.0, 8.6, 14.7, 0.583, 1.9, 5.0, 0.374, 1.8, 4.6, 0.385, 3.0, 8.9, 0.342, 3.3, 8.2, 0.405, 0.9, 3.3, 0.264, 0.0, 0.2, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0
1738, Ansu Sesay, 1610612760, SEA, 27.0, 3.2, 5.3, 0.602, 0.6, 2.1, 0.289, 0.8, 2.1, 0.4, 1.4, 4.0, 0.352, 1.2, 3.1, 0.386, 0.7, 2.1, 0.327, 0.2, 0.2, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
1712, Antawn Jamison, 1610612742, DAL, 28.0, 10.6, 17.1, 0.618, 2.0, 5.0, 0.396, 1.5, 4.2, 0.362, 2.7, 7.8, 0.342, 4.5, 11.4, 0.393, 1.2, 3.6, 0.337, 0.2, 0.8, 0.2, 0.0, 0.3, 0.0, 0.0, 0.0
1853, Anthony Carter, 1610612759, SAS, 29.0, 5.2, 12.6, 0.413, 1.0, 3.2, 0.313, 1.8, 4.8, 0.368, 1.4, 6.0, 0.233, 1.4, 4.6, 0.304, 0.6, 1.0, 0.6, None, None, None, None, None, None, 0.0, 0.0
