PLAYER_ID, PLAYER_NAME, TEAM_ID, TEAM_ABBREVIATION, AGE, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FG_PCT
201985, AJ Price, 1610612750, MIN, 27.0, 1.0, 1.8, 0.565, 0.2, 1.0, 0.238, 0.5, 0.9, 0.5, 0.5, 1.1, 0.409, 0.7, 2.2, 0.321, 0.3, 1.1, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
201166, Aaron Brooks, 1610612743, DEN, 29.0, 8.7, 14.3, 0.609, 1.8, 4.5, 0.405, 1.6, 3.4, 0.46, 1.9, 5.5, 0.352, 2.7, 7.3, 0.369, 1.8, 5.1, 0.358, 0.1, 0.2, 0.25, 0.0, 0.2, 0.0, 0.0, 0.0
201189, Aaron Gray, 1610612758, SAC, 29.0, 3.9, 5.6, 0.692, 1.0, 2.2, 0.444, 0.5, 1.5, 0.314, 1.0, 3.1, 0.324, 1.1, 2.7, 0.423, 1.0, 2.8, 0.345, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
203519, Adonis Thomas, 1610612755, PHI, 21.0, 2.0, 3.3, 0.6, 0.2, 0.7, 0.25, 0.6, 1.8, 0.333, 0.8, 2.2, 0.364, 0.5, 1.3, 0.375, 0.5, 1.5, 0.333, 0.0, 0.0, 0.0, None, None, None, None, None
1733, Al Harrington, 1610612764, WAS, 34.0, 5.6, 8.7, 0.647, 1.2, 2.8, 0.414, 0.9, 2.1, 0.441, 1.0, 3.3, 0.315, 1.6, 4.2, 0.38, 1.2, 3.8, 0.315, 0.1, 0.2, 0.333, 0.0, 0.4, 0.0, 0.0, 0.0
201143, Al Horford, 1610612737, ATL, 28.0, 11.9, 20.0, 0.593, 2.2, 4.7, 0.474, 1.4, 3.4, 0.404, 4.6, 11.3, 0.401, 4.1, 12.0, 0.342, 2.0, 5.6, 0.362, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0
2744, Al Jefferson, 1610612766, CHA, 29.0, 11.2, 19.1, 0.584, 2.5, 7.0, 0.363, 2.0, 4.6, 0.43, 4.4, 11.0, 0.401, 3.4, 9.1, 0.377, 3.3, 9.2, 0.359, 0.1, 0.2, 0.4, 0.0, 0.3, 0.0, 0.0, 0.071
202329, Al-Farouq Aminu, 1610612740, NOP, 23.0, 10.6, 16.6, 0.635, 1.6, 4.1, 0.382, 1.4, 3.6, 0.379, 2.2, 5.5, 0.405, 3.0, 7.6, 0.391, 1.9, 5.8, 0.332, 0.0, 0.2, 0.25, 0.0, 0.2, 0.0, 0.0, 0.0
101187, Alan Anderson, 1610612751, BKN, 31.0, 7.9, 14.0, 0.563, 1.5, 3.7, 0.396, 1.0, 2.5, 0.379, 2.1, 5.1, 0.422, 2.6, 6.9, 0.371, 1.6, 5.0, 0.326, 0.0, 0.2, 0.0, 0.1, 0.2, 0.333, 0.0, 0.125
202692, Alec Burks, 1610612762, UTA, 22.0, 10.4, 17.1, 0.608, 2.2, 5.0, 0.442, 1.4, 3.4, 0.414, 2.7, 6.8, 0.391, 3.8, 10.2, 0.369, 1.3, 3.9, 0.326, 0.0, 0.3, 0.111, 0.1, 0.1, 0.5, 0.0, 0.0
203458, Alex Len, 1610612756, PHX, 21.0, 3.1, 5.4, 0.581, 0.9, 2.2, 0.398, 0.7, 1.4, 0.51, 1.2, 2.6, 0.47, 0.9, 2.3, 0.378, 0.8, 2.3, 0.363, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
203144, Alexey Shved, 1610612750, MIN, 25.0, 4.1, 6.8, 0.609, 0.9, 2.4, 0.361, 0.6, 1.5, 0.361, 1.0, 2.5, 0.418, 1.5, 3.9, 0.386, 0.6, 2.1, 0.286, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5
201582, Alexis Ajinca, 1610612740, NOP, 26.0, 6.5, 10.7, 0.606, 0.7, 2.5, 0.299, 0.9, 2.2, 0.384, 1.3, 3.5, 0.379, 2.0, 5.2, 0.388, 1.3, 3.8, 0.354, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
203459, Allen Crabbe, 1610612757, POR, 22.0, 3.1, 4.7, 0.654, 0.3, 1.3, 0.231, 0.4, 1.2, 0.364, 0.5, 1.6, 0.316, 1.1, 3.1, 0.372, 0.6, 2.4, 0.269, None, None, None, None, None, None, 0.0, 0.0
202087, Alonzo Gee, 1610612739, CLE, 27.0, 5.6, 9.0, 0.627, 1.1, 3.0, 0.378, 0.8, 2.3, 0.346, 2.0, 5.0, 0.404, 1.9, 4.7, 0.395, 1.7, 4.6, 0.363, 0.1, 0.5, 0.3, 0.0, 0.1, 0.0, 0.0, 0.167
