PLAYER_ID, PLAYER_NAME, TEAM_ID, TEAM_ABBREVIATION, AGE, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FG_PCT
2062, A.J. Guyton, 1610612744, GSW, 25.0, 0.5, 0.5, 1.0, 1.0, 2.0, 0.5, 0.0, 2.0, 0.0, 4.0, 6.0, 0.667, 0.0, 0.0, 0.0, None, None, None, None, None, None, None, None, None, 0.0, 0.0
243, Aaron McKie, 1610612755, PHI, 30.0, 8.4, 14.8, 0.57, 2.3, 5.4, 0.42, 2.5, 6.4, 0.386, 3.7, 9.0, 0.406, 2.5, 6.3, 0.398, 1.9, 5.7, 0.34, 0.1, 0.9, 0.083, 0.0, 0.6, 0.0, 0.1, 0.083
1425, Aaron Williams, 1610612751, NJN, 31.0, 6.0, 10.8, 0.551, 1.1, 3.4, 0.32, 1.0, 3.1, 0.331, 2.6, 6.8, 0.377, 2.2, 5.9, 0.369, 0.8, 2.2, 0.364, 0.1, 0.6, 0.25, None, None, None, 0.0, 0.0
2492, Adam Harrington, 1610612743, DEN, 22.0, 1.8, 2.8, 0.642, 0.7, 1.9, 0.348, 0.6, 0.9, 0.615, 1.0, 2.7, 0.371, 0.8, 1.9, 0.419, 0.7, 1.7, 0.417, None, None, None, None, None, None, 0.0, 0.0
1502, Adonal Foyle, 1610612744, GSW, 28.0, 7.5, 14.1, 0.534, 1.9, 5.4, 0.353, 1.5, 4.0, 0.389, 2.8, 7.6, 0.369, 2.4, 5.6, 0.431, 1.0, 2.9, 0.347, 0.0, 0.3, 0.0, 0.5, 1.0, 0.5, 0.1, 0.091
1559, Adrian Griffin, 1610612742, DAL, 28.0, 6.2, 10.8, 0.571, 1.4, 3.6, 0.381, 1.3, 3.4, 0.372, 2.2, 5.5, 0.405, 2.4, 6.4, 0.373, 0.6, 1.9, 0.304, 0.0, 0.5, 0.0, 0.5, 1.0, 0.5, 0.0, 0.0
1733, Al Harrington, 1610612754, IND, 23.0, 9.5, 16.8, 0.564, 2.0, 5.1, 0.381, 2.2, 5.6, 0.386, 3.5, 9.6, 0.361, 2.7, 7.4, 0.365, 1.7, 4.8, 0.344, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
673, Alan Henderson, 1610612737, ATL, 30.0, 6.0, 10.4, 0.579, 1.4, 3.7, 0.369, 1.2, 3.3, 0.356, 2.2, 5.9, 0.368, 1.7, 4.6, 0.373, 1.2, 3.1, 0.38, 0.0, 0.7, 0.0, 0.0, 0.5, 0.0, 0.0, 0.056
275, Allan Houston, 1610612752, NYK, 32.0, 13.1, 20.9, 0.626, 3.3, 8.1, 0.406, 3.0, 7.5, 0.401, 4.4, 11.9, 0.368, 3.6, 9.8, 0.368, 1.2, 3.7, 0.31, 0.1, 0.5, 0.25, 0.1, 0.3, 0.333, 0.0, 0.0
947, Allen Iverson, 1610612755, PHI, 28.0, 13.0, 22.1, 0.589, 3.3, 7.8, 0.426, 3.4, 9.1, 0.374, 5.1, 12.7, 0.402, 3.3, 8.3, 0.395, 3.0, 8.0, 0.375, 0.1, 0.8, 0.071, 0.0, 0.5, 0.0, 0.0, 0.056
2228, Alton Ford, 1610612756, PHX, 22.0, 0.7, 1.5, 0.5, 0.4, 1.0, 0.4, 0.3, 1.3, 0.2, 0.2, 1.0, 0.222, 0.4, 1.3, 0.333, 0.6, 0.8, 0.75, None, None, None, None, None, None, None, None
1541, Alvin Williams, 1610612761, TOR, 28.0, 11.6, 20.0, 0.582, 3.8, 8.5, 0.447, 2.6, 7.0, 0.365, 4.0, 9.7, 0.415, 2.9, 7.3, 0.399, 1.6, 3.6, 0.433, 0.0, 0.7, 0.0, 0.0, 1.0, 0.0, 0.1, 0.2
1043, Amal McCaskill, 1610612737, ATL, 29.0, 2.5, 4.3, 0.574, 0.4, 1.6, 0.231, 0.3, 1.5, 0.222, 1.0, 2.5, 0.4, 0.6, 2.0, 0.313, 0.7, 1.6, 0.455, None, None, None, None, None, None, 0.0, 0.0
2405, Amar'e Stoudemire, 1610612756, PHX, 20.0, 11.1, 18.6, 0.595, 1.9, 4.8, 0.386, 2.0, 5.4, 0.367, 4.3, 10.8, 0.397, 3.5, 10.0, 0.346, 1.1, 3.9, 0.292, 0.0, 0.4, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0
