PLAYER_ID, PLAYER_NAME, TEAM_ID, TEAM_ABBREVIATION, AGE, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FG_PCT
2062, A.J. Guyton, 1610612741, CHI, 24.0, 4.3, 7.2, 0.606, 0.9, 2.3, 0.39, 0.9, 2.5, 0.378, 2.3, 5.5, 0.412, 1.6, 3.8, 0.421, 0.7, 2.0, 0.359, 0.3, 0.3, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
243, Aaron McKie, 1610612755, PHI, 29.0, 8.4, 14.8, 0.571, 2.0, 5.5, 0.374, 2.6, 7.4, 0.352, 3.8, 10.4, 0.364, 2.3, 5.8, 0.395, 1.8, 6.3, 0.281, 0.0, 0.7, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0
1425, Aaron Williams, 1610612751, NJN, 30.0, 5.1, 10.3, 0.493, 1.2, 3.3, 0.374, 1.4, 3.8, 0.364, 2.7, 6.7, 0.407, 1.8, 4.9, 0.356, 0.9, 2.5, 0.366, 0.0, 0.2, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0
1502, Adonal Foyle, 1610612744, GSW, 27.0, 6.9, 12.0, 0.575, 1.6, 4.7, 0.338, 1.4, 3.2, 0.437, 2.7, 7.1, 0.388, 1.7, 4.3, 0.402, 0.7, 2.3, 0.315, 0.4, 0.8, 0.5, 0.0, 0.3, 0.0, 0.1, 0.25
1559, Adrian Griffin, 1610612742, DAL, 27.0, 9.1, 15.2, 0.594, 2.1, 5.0, 0.424, 1.7, 4.3, 0.401, 2.9, 6.8, 0.423, 2.7, 7.7, 0.352, 0.9, 2.6, 0.348, 0.0, 0.3, 0.0, 0.5, 1.0, 0.5, 0.0, 0.0
1733, Al Harrington, 1610612754, IND, 22.0, 9.3, 16.5, 0.561, 2.6, 6.4, 0.411, 2.0, 5.8, 0.349, 3.2, 8.6, 0.373, 3.3, 8.6, 0.376, 1.7, 4.5, 0.378, 0.1, 0.6, 0.25, 0.0, 0.3, 0.0, 0.0, 0.0
673, Alan Henderson, 1610612737, ATL, 29.0, 5.7, 10.6, 0.536, 0.9, 3.0, 0.295, 1.2, 2.7, 0.443, 1.8, 4.5, 0.407, 1.6, 4.4, 0.358, 0.4, 2.0, 0.184, 0.0, 0.7, 0.0, None, None, None, 0.0, 0.0
275, Allan Houston, 1610612752, NYK, 31.0, 12.5, 20.2, 0.621, 3.3, 8.4, 0.395, 2.6, 7.5, 0.348, 4.8, 11.8, 0.411, 4.2, 10.0, 0.414, 1.8, 5.5, 0.328, 0.0, 0.4, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0
947, Allen Iverson, 1610612755, PHI, 27.0, 11.8, 21.5, 0.549, 3.2, 8.0, 0.403, 4.1, 11.2, 0.366, 6.1, 15.5, 0.395, 3.5, 8.5, 0.407, 2.6, 9.0, 0.283, 0.0, 0.8, 0.0, 0.1, 0.4, 0.333, 0.1, 0.077
297, Alonzo Mourning, 1610612748, MIA, 32.0, 7.6, 14.8, 0.516, 2.3, 6.2, 0.378, 2.5, 7.0, 0.366, 4.8, 12.1, 0.398, 3.3, 8.9, 0.368, 1.3, 3.4, 0.375, 0.0, 0.7, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0
2228, Alton Ford, 1610612756, PHX, 21.0, 2.8, 4.5, 0.619, 0.7, 1.9, 0.372, 0.7, 1.9, 0.381, 1.4, 3.5, 0.412, 1.0, 2.6, 0.387, 0.5, 1.7, 0.279, 0.0, 0.3, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0
2264, Alvin Jones, 1610612755, PHI, 23.0, 1.6, 2.9, 0.561, 0.3, 0.6, 0.444, 1.0, 2.1, 0.484, 0.9, 2.7, 0.348, 0.4, 1.0, 0.417, 0.7, 1.8, 0.391, None, None, None, None, None, None, 0.0, 0.0
