PLAYER_ID, PLAYER_NAME, TEAM_ID, TEAM_ABBREVIATION, AGE, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FG_PCT
201985, AJ Price, 1610612739, CLE, 28.0, 4.2, 6.9, 0.606, 1.2, 2.5, 0.492, 0.9, 2.0, 0.422, 1.3, 3.0, 0.432, 1.6, 3.9, 0.423, 1.3, 3.5, 0.373, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
201166, Aaron Brooks, 1610612741, CHI, 30.0, 7.1, 12.8, 0.554, 1.6, 4.0, 0.401, 1.8, 4.4, 0.414, 2.6, 6.8, 0.381, 2.8, 7.4, 0.375, 1.5, 4.7, 0.321, 0.1, 0.2, 0.25, 0.0, 0.1, 0.0, 0.0, 0.125
203932, Aaron Gordon, 1610612753, ORL, 19.0, 5.9, 10.1, 0.585, 1.3, 3.1, 0.401, 1.0, 2.6, 0.407, 1.7, 4.5, 0.373, 1.9, 5.0, 0.371, 1.6, 4.1, 0.391, 0.1, 0.3, 0.25, 0.0, 0.1, 0.0, 0.0, 0.0
203940, Adreian Payne, 1610612750, MIN, 24.0, 10.3, 14.9, 0.688, 1.8, 3.8, 0.462, 1.0, 3.2, 0.31, 2.3, 5.4, 0.422, 3.6, 9.1, 0.4, 1.9, 4.5, 0.417, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
201143, Al Horford, 1610612737, ATL, 29.0, 10.7, 18.3, 0.584, 1.7, 4.4, 0.395, 1.3, 3.2, 0.418, 3.4, 8.4, 0.405, 4.3, 12.7, 0.339, 2.2, 6.7, 0.325, 0.1, 0.3, 0.5, 0.0, 0.1, 0.0, 0.0, 0.0
2744, Al Jefferson, 1610612766, CHA, 30.0, 9.2, 15.9, 0.58, 2.6, 6.6, 0.389, 1.7, 4.3, 0.401, 4.8, 10.8, 0.444, 2.8, 7.5, 0.371, 2.7, 7.3, 0.365, 0.1, 0.3, 0.286, 0.0, 0.1, 0.0, 0.0, 0.0
202329, Al-Farouq Aminu, 1610612742, DAL, 24.0, 6.1, 10.6, 0.574, 1.0, 3.3, 0.297, 1.1, 2.7, 0.423, 1.7, 4.1, 0.411, 3.0, 7.9, 0.372, 1.2, 3.4, 0.362, 0.0, 0.3, 0.167, 0.1, 0.3, 0.2, 0.0, 0.0
101187, Alan Anderson, 1610612751, BKN, 32.0, 8.8, 14.6, 0.6, 1.6, 4.0, 0.393, 1.1, 2.7, 0.419, 2.4, 6.3, 0.373, 2.7, 8.4, 0.32, 1.6, 4.7, 0.333, 0.1, 0.2, 0.333, 0.0, 0.1, 0.0, 0.0, 0.167
202692, Alec Burks, 1610612762, UTA, 23.0, 12.5, 19.8, 0.632, 2.9, 6.6, 0.441, 1.9, 4.0, 0.477, 4.1, 9.6, 0.429, 4.3, 10.6, 0.409, 2.2, 6.3, 0.347, 0.0, 0.2, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0
203945, Alex Kirk, 1610612739, CLE, 23.0, 1.0, 1.3, 0.8, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.3, 0.5, 0.5, 1.3, 3.0, 0.444, 0.7, 1.0, 0.667, 0.5, 0.5, 1.0, None, None, None, None, None
203458, Alex Len, 1610612756, PHX, 22.0, 8.4, 14.5, 0.577, 1.5, 4.2, 0.36, 1.1, 2.9, 0.363, 2.6, 6.2, 0.421, 2.5, 6.9, 0.358, 1.4, 4.3, 0.333, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
