PLAYER_ID, PLAYER_NAME, TEAM_ID, TEAM_ABBREVIATION, AGE, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FG_PCT
201166, Aaron Brooks, 1610612745, HOU, 24.0, 7.0, 12.8, 0.549, 1.9, 4.7, 0.397, 1.9, 4.4, 0.42, 3.7, 8.6, 0.424, 2.8, 7.1, 0.398, 1.5, 4.2, 0.362, 0.0, 0.5, 0.0, 0.2, 0.5, 0.333, 0.1, 0.111
201189, Aaron Gray, 1610612741, CHI, 24.0, 4.5, 7.9, 0.57, 0.9, 2.4, 0.389, 0.9, 2.4, 0.389, 1.8, 4.2, 0.421, 1.4, 3.5, 0.411, 0.7, 2.3, 0.316, 0.5, 1.3, 0.4, 0.0, 1.0, 0.0, 0.0, 0.0
201151, Acie Law, 1610612737, ATL, 24.0, 3.5, 6.1, 0.58, 0.9, 2.0, 0.441, 0.4, 1.6, 0.278, 1.3, 3.7, 0.361, 0.9, 3.0, 0.304, 0.8, 2.4, 0.316, 0.0, 0.8, 0.0, 0.0, 0.8, 0.0, 0.0, 0.0
200747, Adam Morrison, 1610612747, LAL, 24.0, 4.8, 8.2, 0.581, 0.8, 2.3, 0.354, 0.6, 1.4, 0.403, 1.3, 3.7, 0.359, 1.6, 3.8, 0.427, 0.9, 2.6, 0.357, 0.0, 0.3, 0.0, 0.0, 0.9, 0.0, 0.0, 0.0
1502, Adonal Foyle, 1610612753, ORL, 34.0, 1.4, 3.7, 0.378, 1.3, 2.5, 0.533, 0.9, 2.1, 0.4, 0.6, 1.8, 0.333, 0.5, 1.5, 0.333, 0.9, 1.6, 0.545, None, None, None, 0.0, 1.0, 0.0, 0.0, 0.0
1733, Al Harrington, 1610612752, NYK, 29.0, 13.3, 21.1, 0.628, 2.8, 6.5, 0.424, 1.9, 4.5, 0.419, 4.6, 10.3, 0.451, 4.9, 12.3, 0.394, 2.0, 6.0, 0.326, 0.0, 0.2, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0
201143, Al Horford, 1610612737, ATL, 23.0, 11.2, 19.0, 0.591, 2.2, 5.6, 0.393, 1.6, 4.2, 0.387, 4.6, 11.1, 0.411, 3.4, 8.8, 0.38, 2.9, 7.7, 0.375, 0.3, 0.5, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0
2744, Al Jefferson, 1610612750, MIN, 24.0, 12.1, 20.0, 0.608, 3.2, 7.0, 0.457, 1.9, 5.4, 0.349, 5.0, 11.8, 0.421, 4.4, 11.1, 0.395, 2.2, 5.8, 0.381, 0.3, 1.0, 0.25, 0.0, 0.3, 0.0, 0.0, 0.0
201154, Al Thornton, 1610612746, LAC, 25.0, 13.9, 23.7, 0.586, 2.7, 6.1, 0.436, 2.3, 4.9, 0.471, 4.9, 11.5, 0.431, 4.4, 10.8, 0.404, 2.5, 6.6, 0.375, 0.0, 0.8, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0
201169, Alando Tucker, 1610612756, PHX, 25.0, 3.1, 5.2, 0.599, 1.1, 2.5, 0.457, 0.6, 1.2, 0.519, 1.2, 2.9, 0.429, 1.3, 3.7, 0.349, 0.8, 2.3, 0.345, None, None, None, None, None, None, 0.3, 0.5
