PLAYER_ID, PLAYER_NAME, TEAM_ID, TEAM_ABBREVIATION, AGE, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FGA, OPP_FG_PCT, OPP_FGM, OPP_FG_PCT
243, Aaron McKie, 1610612755, PHI, 32.0, 4.8, 7.9, 0.608, 1.1, 2.6, 0.41, 1.0, 3.1, 0.327, 2.3, 5.6, 0.413, 1.6, 4.5, 0.358, 1.4, 4.2, 0.324, 0.0, 0.6, 0.0, 0.0, 0.3, 0.0, 0.1, 0.077
1425, Aaron Williams, 1610612761, TOR, 33.0, 2.4, 3.7, 0.65, 0.8, 1.8, 0.421, 0.5, 1.4, 0.326, 1.1, 2.7, 0.416, 0.9, 2.2, 0.436, 0.5, 1.3, 0.356, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1502, Adonal Foyle, 1610612744, GSW, 30.0, 7.7, 13.6, 0.566, 1.6, 4.6, 0.349, 1.4, 3.7, 0.376, 3.2, 7.9, 0.399, 2.5, 5.7, 0.443, 1.2, 3.3, 0.357, 0.0, 0.6, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
1559, Adrian Griffin, 1610612741, CHI, 30.0, 2.8, 5.0, 0.567, 0.5, 1.4, 0.37, 0.6, 1.8, 0.313, 1.4, 3.5, 0.396, 0.7, 2.9, 0.258, 0.4, 1.8, 0.237, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0
1733, Al Harrington, 1610612737, ATL, 25.0, 14.2, 23.6, 0.6, 2.5, 5.8, 0.426, 2.4, 5.8, 0.409, 4.9, 11.6, 0.426, 3.8, 9.4, 0.409, 1.8, 5.2, 0.348, 0.0, 0.7, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0
2744, Al Jefferson, 1610612738, BOS, 20.0, 4.9, 8.7, 0.56, 1.0, 2.2, 0.425, 0.7, 2.0, 0.361, 1.7, 4.7, 0.361, 1.9, 5.3, 0.357, 0.6, 1.9, 0.32, 0.2, 0.8, 0.25, 0.0, 0.6, 0.0, 0.0, 0.0
673, Alan Henderson, 1610612742, DAL, 32.0, 5.2, 9.2, 0.563, 1.3, 3.4, 0.382, 1.1, 2.7, 0.42, 1.7, 4.6, 0.371, 2.1, 5.4, 0.396, 0.6, 1.9, 0.294, 0.0, 0.6, 0.0, 0.0, 0.8, 0.0, 0.0, 0.0
1893, Aleksandar Radojevic, 1610612762, UTA, 28.0, 3.1, 5.2, 0.597, 0.3, 1.2, 0.25, 1.1, 2.1, 0.526, 0.9, 2.8, 0.323, 1.2, 3.3, 0.35, 0.3, 1.0, 0.3, 0.0, 0.0, 0.0, None, None, None, None, None
2682, Alex Garcia, 1610612740, NOH, 25.0, 5.8, 9.5, 0.605, 2.6, 4.3, 0.6, 1.1, 2.6, 0.444, 2.0, 5.1, 0.39, 1.8, 4.4, 0.4, 0.3, 1.6, 0.182, None, None, None, 0.0, 1.0, 0.0, None, None
275, Allan Houston, 1610612752, NYK, 34.0, 9.1, 15.0, 0.603, 1.9, 5.6, 0.342, 1.8, 4.7, 0.387, 3.6, 7.7, 0.471, 2.8, 7.4, 0.381, 0.7, 2.7, 0.264, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0
